timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_speed,obd_speed,pressure_front_left,pressure_front_right,pressure_front_center,crash_label
01:04.6,-0.145291325,-0.175702768,9.820554421,0.031756179,0.024341027,0.004587744,6.927206368,79.86112035,32.2029459,31.65750306,0.18653177,-0.067538919,-0.181529666,0
01:04.7,0.415018621,0.104036919,9.833075461,-0.038269894,0.006596442,-0.015994351,6.927121913,79.86111318,38.46825221,37.49669749,0.082090959,-0.04375038,-0.07550253,0
01:04.8,0.4962156,0.216385073,9.782377282,0.004236247,0.043136708,0.029705558,6.927157745,79.86116833,29.25172591,29.32426697,-0.001813318,0.018365629,-0.006678878,0
01:04.9,0.063095144,0.273064025,9.935459956,0.03003779,0.026547412,0.028105138,6.927121455,79.86109358,36.14397238,36.28676239,-0.15320835,0.002545731,0.024996477,0
01:05.0,-0.066711728,-0.24105024,9.776791263,-0.026710015,0.059906102,0.004489859,6.927145066,79.86126083,36.4164638,35.86252534,0.046261764,0.119767557,0.163948333,0
01:05.1,0.187175232,-0.100676108,9.81914571,0.022352921,-0.03485182,-0.00819786,6.927125254,79.86116305,35.67754455,35.87505935,-0.05812163,0.190868061,-0.041188958,0
01:05.2,0.124312737,0.095020796,9.83182824,0.012298908,0.106013381,-0.001585844,6.927068982,79.86117164,37.90113711,38.05391878,-0.116470589,-0.105036574,-0.019896908,0
01:05.3,0.100250028,-0.189005659,9.803093156,0.02005811,-0.013557651,0.022578994,6.927074386,79.86115958,34.77767336,34.29352894,0.039268412,0.008193513,-0.110855802,0
01:05.4,0.076176821,-0.024681359,9.812811368,0.003533465,-0.014484968,0.034374309,6.927125046,79.86125167,34.78071506,34.97117323,-0.000909369,0.028510993,0.096302119,0
01:05.5,-0.441838236,0.081660869,9.858476993,-0.017291034,0.09352864,-0.041773872,6.927113188,79.86111247,30.74848864,31.14181517,-0.217993885,0.164844751,-0.040469514,0
01:05.6,0.050428311,-0.071373788,9.809268902,0.040853626,-0.026776168,0.062048565,6.927115978,79.86113766,36.97150504,36.37292408,0.029799118,-0.087522272,-0.052905338,0
01:05.7,-0.16102554,0.004183549,9.86179102,0.074320835,0.008754872,-0.043994173,6.927063631,79.86122558,34.47497687,35.05890033,0.14701458,-0.127470976,0.016662037,0
01:05.8,0.193415508,-0.032616168,9.806332677,0.019194155,0.017783343,0.027951755,6.927132359,79.86115084,33.37483649,32.48527841,0.125953193,-0.064558616,-0.033816242,0
01:05.9,0.281534637,0.093258783,9.826933007,0.042945662,0.012083887,-0.005811579,6.927076459,79.86106712,33.22610405,34.53835729,-0.25827171,0.168234475,-0.001980867,0
01:06.0,0.026921063,0.02643602,9.788554352,-0.006950203,0.052064781,0.000462702,6.927141133,79.8611412,35.11166624,35.50603402,-0.124069144,-0.064598197,0.078750036,0
01:06.1,0.078472486,0.301840283,9.823918898,-0.029468869,-0.007087571,-0.010708847,6.927089907,79.86119848,34.46966113,34.77714588,-0.130173397,-0.031245519,0.078502742,0
01:06.2,0.12832588,-0.101525039,9.85835608,0.047810592,0.061790992,-0.013114258,6.927064411,79.86123244,38.37986919,38.83227643,-0.020044518,0.051644378,-0.085061767,0
01:06.3,-0.356140966,0.060001042,9.816998222,0.007506671,0.060981185,0.003707484,6.927114073,79.86115643,34.99151373,35.7753261,-0.009643544,-0.042287693,-0.04556884,0
01:06.4,0.016490297,0.097572913,9.789020575,-0.015235517,-0.003365969,-0.013889118,6.927083433,79.8612194,35.59228483,35.89957415,-0.090472087,0.230251169,0.054610136,0
01:06.5,-0.076908934,-0.006124786,9.907080893,-0.007951001,-0.023600777,0.014104971,6.927138888,79.86126121,37.89914161,38.30512593,0.034358753,-0.064787801,0.1157791,0
01:06.6,0.055819544,0.331128023,9.890677453,-0.00157906,-0.034671725,-0.007040231,6.927073456,79.86119076,34.37422333,35.29591146,0.150812125,-0.091116644,0.186091246,0
01:06.7,-0.192696225,0.021665137,9.741432367,0.015765048,-0.003049562,0.014573727,6.927120154,79.86125805,32.07865492,32.19786161,-0.149673911,-0.031438582,0.165961706,0
01:06.8,0.125645002,-0.110842689,9.867398074,-0.001906052,-0.012544677,0.010547918,6.927205924,79.86135579,30.51945476,30.35017289,0.080187466,0.13269081,-0.109365684,0
01:06.9,-0.184434629,-0.248220161,9.806326162,0.005406431,0.000717806,-0.066800106,6.927116007,79.86123752,30.0315285,29.62595682,-0.094272094,-0.034641698,-0.059452203,0
01:07.0,-0.025629087,0.155756207,9.838560221,-0.039434662,0.020367778,0.027565461,6.927141558,79.86115724,34.95423013,34.9292818,-0.118110298,0.106760411,0.106230877,0
01:07.1,-0.106520413,-0.06989852,9.830660372,0.001870678,0.043613437,0.001979777,6.927109637,79.86111449,34.03117234,32.82371884,-0.133732064,-0.133884947,0.029109745,0
01:07.2,0.202810533,0.059944288,9.778025888,-0.014706818,0.024701659,-0.021022725,6.927119166,79.86119495,33.68459389,33.99397961,-0.104155891,-0.086026839,0.088167858,0
01:07.3,0.371128665,0.010982563,9.866116609,0.015091941,0.022718608,0.012196557,6.927103036,79.86118816,36.77634709,36.45475651,-0.036295254,0.032922339,-0.026992938,0
01:07.4,-0.075012601,-0.088961039,9.784657152,-0.007360832,0.05649379,0.020591866,6.927082503,79.8612208,41.33257155,41.56783545,-0.026835938,-0.098070945,-0.04376355,0
01:07.5,0.017547173,0.196009442,9.825167971,0.095391555,-0.025010102,0.038849368,6.927136894,79.86113893,34.60886726,34.74567593,0.100016581,0.027730075,-0.058048254,0
01:07.6,0.057310515,-0.155018689,9.791643893,0.059110399,0.060313385,0.002961225,6.927145437,79.86126193,29.86307552,29.2396601,0.090203531,0.002190904,-0.208166227,0
01:07.7,-0.023416069,-0.227548661,9.863978382,0.018444629,-0.055866878,-0.006419259,6.927062079,79.8611469,33.72879635,33.9177954,-0.173324008,-0.095412329,-0.092865949,0
01:07.8,-0.16840021,0.092623622,9.906565165,0.010817106,-0.015740103,0.006788887,6.927067175,79.86119694,35.91824994,36.24375377,0.164399376,-0.05187396,-0.020154151,0
01:07.9,0.13712116,0.045813233,9.782494629,-0.034030448,-0.021743405,0.006141311,6.927060375,79.86123086,35.65679192,35.43024605,0.12348659,0.062968066,-0.01742951,0
01:08.0,-0.266734618,-0.069100203,9.692129645,-0.034372766,-0.027210917,0.023177918,6.927067429,79.86123914,33.3822598,32.34462844,0.12153283,0.040070739,-0.071102243,0
01:08.1,-0.033910145,0.172919513,9.767060133,-0.029981829,-0.026980167,-0.023383403,6.927134693,79.86125182,30.09353473,31.2406871,-0.093182952,-0.093682014,-0.024485426,0
01:08.2,-0.251542827,0.268592236,9.743872113,-0.0037344,0.037667834,0.028295368,6.927171391,79.86114178,35.89534432,36.11485052,0.05711725,0.009080492,0.111454558,0
01:08.3,-0.072898548,0.084086682,9.810596414,-0.005225152,0.065087603,-0.025776223,6.927114979,79.86123677,35.0129367,34.93737344,0.011231276,-0.135063666,0.003380639,0
01:08.4,-0.20406236,-0.245442112,9.939895589,0.020573192,-0.002837061,-0.006785885,6.927044638,79.86117156,37.42593234,36.86151792,0.183428684,-0.004740961,0.131335022,0
01:08.5,-0.078898452,0.024591289,9.880207885,0.045001322,0.014643908,-0.008908306,6.927085644,79.86115987,36.69172255,37.10345374,0.202379018,0.04562563,-0.049375758,0
01:08.6,-0.002875741,-0.122523186,9.752528538,-0.035330982,-0.001222915,0.018501839,6.927080817,79.86129572,34.96098388,34.60147158,-0.012641453,-0.1654663,0.071117355,0
01:08.7,0.182938557,-0.130270856,9.805146774,-0.004736233,-0.013202839,0.035044933,6.927081208,79.8611961,38.36325611,38.81665706,-0.087296243,0.156443353,0.128670216,0
01:08.8,0.245812564,0.327750093,9.789219889,0.054872827,-0.025332548,0.009000315,6.927059115,79.86127261,33.50713387,32.93565152,-0.086985897,-0.033771539,-0.185131904,0
01:08.9,-0.121479153,0.078552661,9.858361584,0.026617632,0.011696252,-0.004010218,6.927111109,79.86118717,31.54682889,31.52348009,-0.020404797,-0.076979269,-0.089491018,0
01:09.0,0.005438006,-0.006173414,9.830864826,-0.067917141,-0.011553537,0.016832535,6.927142393,79.86121048,37.59845408,38.6992955,-0.148827548,-0.159727033,0.142370722,0
01:09.1,-0.154258429,0.11822637,9.873486233,-0.003343134,-0.013936703,0.039946874,6.927079357,79.86125072,32.61708053,32.62982322,0.10763621,-0.13019815,0.161374061,0
01:09.2,-0.133990318,0.056355891,9.809840212,0.026713369,0.068522778,0.036919982,6.927060169,79.86110538,33.27214762,32.61566206,-0.148684318,-0.028686394,0.127262245,0
01:09.3,-0.031497357,-0.171582601,9.805623808,0.018024275,-0.036001535,-0.00256728,6.926968552,79.86120321,35.89905474,35.73355403,0.164554703,0.116480781,0.057293487,0
01:09.4,-0.307347858,0.101012797,9.801527578,-0.026715991,-0.037081062,-0.013823989,6.927067105,79.86117179,32.69614583,32.97980091,-0.139720189,-0.083461789,0.006083381,0
01:09.5,-0.029354469,0.07359789,9.72829942,0.00612119,-0.020824817,-0.027030028,6.927157902,79.86124676,34.03687109,34.54313772,0.103947428,0.04476035,0.051613246,0
01:09.6,0.143880631,-0.18132634,9.796252465,0.027223072,-0.013554764,-0.009063211,6.927075496,79.86122591,31.34698511,30.98134904,-0.174727436,0.029115601,0.160285974,0
01:09.7,0.06948949,-0.000825053,9.868249271,0.04833958,-0.025805755,0.041461891,6.927020443,79.86124284,36.69588729,36.30101592,0.029335092,0.147794513,-0.048041518,0
01:09.8,0.147388735,0.21250972,9.802667872,-0.017051754,0.039994865,0.042898727,6.927062439,79.86125903,37.19906688,36.6491505,-0.088117621,-0.105454849,-0.041413818,0
01:09.9,-0.122092576,0.113283141,9.796000248,-0.022306601,0.032226401,0.004381492,6.927000845,79.86126086,33.74832442,34.79015174,-0.160244768,-0.201899462,0.016651128,0
01:10.0,0.177175083,0.114251474,9.827576125,-0.033742381,-0.009933695,-0.036583273,6.92713556,79.86120052,39.33355792,40.15133409,-0.221298695,-0.144084744,-0.056026022,0
01:10.1,-0.097195381,-0.051451073,9.798774795,0.012661623,0.014746919,0.006308983,6.927066785,79.86115383,36.22823869,35.90767418,-0.161896621,-0.030717306,-0.028729276,0
01:10.2,0.045949717,-0.10993015,9.78354754,-0.005001793,-0.021760086,0.024789551,6.927084286,79.86116029,40.08546205,40.53522755,-0.11832492,-0.023215124,0.001140794,0
01:10.3,0.219037951,0.078980531,9.817829001,0.010685709,-0.009618241,0.014674355,6.92705854,79.86116806,35.17666518,35.95284646,-0.005844972,0.101937583,0.083732574,0
01:10.4,0.176205487,-0.025492583,9.72207212,-0.006524135,0.001410894,0.023442657,6.927170786,79.86116334,31.87084021,31.91890411,-0.122541205,-0.029804467,-0.189461142,0
01:10.5,0.079427911,-0.180010223,9.762494179,-0.030935048,0.024659486,0.043843484,6.927164821,79.8612212,34.8499906,35.0593591,0.004311393,-0.056174775,0.151274742,0
01:10.6,0.108320351,0.166895931,9.773916025,0.025406228,-0.011937179,0.009059462,6.927155992,79.86115422,33.03146279,33.25157623,-0.006687119,0.132602595,-0.049867964,0
01:10.7,-0.073134272,-0.164021514,9.776375818,0.000459455,-0.008328942,0.00174976,6.927140992,79.86122426,35.09427476,35.18781615,-0.163475129,-0.145712779,-0.071365864,0
01:10.8,0.043913029,0.151834371,9.84804737,0.047841127,0.044533135,0.053331443,6.927118761,79.86126496,36.65523312,36.17146004,0.040352763,-0.009975807,-0.050295581,0
01:10.9,0.005186309,0.204095655,9.845559844,-0.012687852,0.06101457,-0.007874555,6.927110967,79.86125288,34.20428345,34.68809123,-0.272115321,0.185710451,-0.028560665,0
01:11.0,0.024096336,0.004214328,9.764513821,0.053265809,0.050483483,0.018959864,6.927084848,79.86112033,31.76379155,31.74181092,-0.067506545,-0.039914133,0.08506543,0
01:11.1,0.064913565,-0.05690415,9.827001966,-0.022199998,0.012962273,0.007734828,6.927075755,79.86120642,31.28421212,31.28579123,0.020950439,-0.080105409,0.105212194,0
01:11.2,-0.330343893,-0.054135825,9.759950626,0.000769936,0.00966456,-0.059846886,6.927123002,79.86117316,36.52027885,37.29010906,0.16770804,0.003803875,-0.054973685,0
01:11.3,-0.398288633,0.129312498,9.733758282,0.035668303,-0.027803654,0.009166795,6.927135124,79.86119052,34.69006639,34.74497688,0.061820859,0.106679396,0.149107413,0
01:11.4,-0.010702099,-0.059563962,9.789623059,0.001179056,-0.007171159,-0.037415511,6.927077983,79.86123159,31.703144,32.10786899,-0.085245803,-0.041099993,-0.141634577,0
01:11.5,0.548664971,0.107217213,9.778466333,-0.076386198,-0.00816452,-0.008797939,6.927038556,79.86125644,29.50837111,29.04437487,0.061387164,0.006836727,0.074586835,0
01:11.6,0.049801796,0.204273895,9.718446128,0.044986741,-0.026725055,-0.014984126,6.927194528,79.86127492,34.52096361,34.7647204,0.092382046,-0.056169102,0.038858992,0
01:11.7,-0.264149712,0.087260677,9.787715547,0.005409838,-0.041182085,0.009802794,6.927118115,79.86122516,31.23517911,30.89437839,-0.157915994,0.127175032,-0.139802861,0
01:11.8,-0.047834481,0.004712691,9.816206643,-0.04716322,-0.04314308,-0.007944382,6.927138075,79.86115642,33.49112163,33.29705762,0.074148201,0.037788775,0.120804734,0
01:11.9,-0.249872931,0.047014453,9.80123171,-0.025785226,0.000381532,-0.031497422,6.927142923,79.86129009,36.35931682,36.14682589,-0.051211748,-0.092167989,0.063973001,0
01:12.0,-0.280387941,0.03385185,9.747137494,0.045316323,-0.00164579,-0.011736249,6.927142589,79.86122711,33.82109578,33.01948019,-0.039814167,-0.063321935,-0.089710231,0
01:12.1,0.154685647,-0.124180963,9.945912373,0.003962621,-0.030823572,-0.001489606,6.927140128,79.86116068,32.57497512,32.87943309,-0.137361856,0.056532771,-0.021071227,0
01:12.2,0.047361734,-0.240441399,9.92826124,0.075093279,-0.008119924,0.023031583,6.927163041,79.86112054,36.61095196,36.21590018,0.039041251,-0.002373152,-0.058617327,0
01:12.3,0.009268494,-0.168789722,9.933853265,0.007673513,0.029039113,0.007500399,6.927151974,79.86112273,33.21516457,33.7417109,0.021291411,0.084979276,0.124693041,0
01:12.4,0.236530109,0.024018603,9.877086584,0.007461551,-0.003629107,0.029625273,6.927112081,79.86116356,30.11806705,30.2063796,-0.034634236,0.19530247,0.003743896,0
01:12.5,0.018749431,-0.113147832,9.823034166,0.022735533,-0.038906597,0.001489792,6.927003097,79.86125828,35.5195564,35.1679565,-0.055979014,0.030140697,0.047760156,0
01:12.6,0.145474243,-0.395796387,9.815946746,0.003162532,-0.026958141,-0.049750958,6.927093547,79.86115734,33.08505466,33.33737413,-0.043259539,0.074932507,0.148297625,0
01:12.7,-0.037488172,-0.094989092,9.783407956,0.005579524,0.03899751,-0.022780362,6.927103087,79.86118878,35.24703505,34.53468389,0.054291966,0.026162226,-0.043324632,0
01:12.8,-0.132781466,0.000341816,9.891563534,-0.001425627,0.034237862,-0.045807611,6.927067018,79.8611801,35.34411757,35.91810879,-0.04134614,0.064189159,0.047949389,0
01:12.9,-0.096682589,-0.363137163,9.867415023,-0.026540321,6.25E-05,-0.020880365,6.927146521,79.86131542,35.54568974,35.11335534,0.165621644,0.093838486,0.078451416,0
01:13.0,-0.057148365,0.002476939,9.790023937,-0.002326235,-0.017459639,0.026211978,6.92699716,79.86115408,33.38603904,33.83112107,0.082042774,0.001863576,0.045242537,0
01:13.1,0.1451518,0.212134411,9.777308232,0.005084385,-0.039276012,-0.000152551,6.927101953,79.86119647,39.84516291,40.00549038,-0.021982253,0.092667645,-0.009144144,0
01:13.2,-0.313478998,0.038467296,9.762025806,0.022561143,-0.010196764,0.023378034,6.927053906,79.86109468,35.98980591,35.18874734,-0.116636178,0.016743676,-0.159554885,0
01:13.3,-0.105716165,0.194723456,9.792342926,-0.001366154,0.013828632,0.018724801,6.927050852,79.86111482,35.85229161,36.4081052,0.051442129,0.18375515,-0.093590016,0
01:13.4,-0.444683642,0.174093191,9.828838849,-0.006274684,0.019701321,-0.013509244,6.927101448,79.86129075,38.47076878,38.82157257,-0.210173683,0.16072581,0.07543208,0
01:13.5,0.040765915,0.024642301,9.804103123,0.024043591,0.020144565,0.006036885,6.927002083,79.8612153,27.77518947,27.73744634,-0.106368952,-0.182931546,-0.000131362,0
01:13.6,0.047688219,-0.155186054,9.81957685,0.035492691,0.032834451,0.035961861,6.927103802,79.86116939,33.83391495,33.92955238,0.051648556,-0.151836714,0.043164295,0
01:13.7,0.01248634,0.058603353,9.805886665,0.004844686,0.023007129,4.54E-05,6.927199297,79.86120619,29.65437479,30.42892755,-0.181621867,0.045706038,-0.050922989,0
01:13.8,-0.022356237,-0.402139161,9.798185613,-0.007195282,0.014088953,0.018457712,6.927053201,79.86119843,32.48834214,33.11062837,-0.082788612,0.135274348,0.137955119,0
01:13.9,-0.145577842,0.18895973,9.835842958,-0.001023575,0.002588698,0.002819781,6.927201089,79.86120923,34.82428858,35.41250178,0.006088564,-0.024067744,0.075170778,0
01:14.0,0.091453981,-0.150038849,9.701124954,0.013414971,-0.035228021,-0.014393073,6.927071161,79.86126156,39.58228923,40.12804515,0.115246152,-0.052329616,0.032147723,0
01:14.1,-0.082479468,0.115548866,9.870545123,0.044314221,0.030725017,0.010245742,6.927079555,79.86117809,37.94518389,37.76641437,0.049219196,-0.059241571,-0.124773629,0
01:14.2,0.027949356,-0.125705469,9.811768084,0.025251755,-0.011680301,-0.012386965,6.92706987,79.86117921,40.15385711,40.38957691,0.101542219,0.112386653,-0.018911769,0
01:14.3,0.057287644,-0.000777462,9.848009664,0.015810024,-0.034848352,0.015755275,6.927099074,79.86112901,36.47094567,36.33250372,0.085792919,0.131945932,0.179718561,0
01:14.4,0.050017541,-0.100234257,9.804672273,0.033585328,0.020990704,0.027471361,6.927058329,79.86121835,35.29734205,34.69478388,-0.192642063,0.150655443,-0.116847804,0
01:14.5,0.232486281,0.299883796,9.79516801,-0.023374482,-0.003838027,0.007104402,6.927166784,79.86115692,33.41241802,32.80569705,-0.081281877,-0.132272552,-0.050489424,0
01:14.6,-0.196691774,0.062898665,9.825890007,-0.011772799,-0.02026486,0.027194666,6.927113915,79.86120212,37.69345116,37.67775175,-0.104440824,-0.260989575,0.03218001,0
01:14.7,-0.19048123,-0.188667356,9.861680177,-0.005792449,-0.00539449,-0.006859669,6.927110066,79.86122761,34.18504954,33.73744263,0.163556123,-0.148939279,-0.151894853,0
01:14.8,-0.003959989,0.183160697,9.828032524,0.004400935,-0.006097763,0.011724085,6.927080043,79.86118683,37.17483441,37.8881919,-0.062338418,0.018394771,0.058132223,0
01:14.9,-0.001426231,0.160913628,9.882174698,-0.028185412,0.001585074,0.017175037,6.927062447,79.86118367,34.69361984,35.21564714,0.223205027,0.092365553,0.012350781,0
01:15.0,-0.260400982,-0.095261852,9.859053113,0.071702854,-0.030696617,-0.002356555,6.927161291,79.86117434,30.35101448,30.19866359,-0.112574165,0.069786147,-0.116351524,0
01:15.1,0.195155805,0.036717041,9.870682487,0.010268984,-0.041706584,-0.047445187,6.927034838,79.86114923,35.7640135,35.12956263,0.031012368,0.061298021,-0.079844501,0
01:15.2,-0.09113746,0.063364648,9.856103596,-0.006323029,0.043004647,-0.022626608,6.927102842,79.861225,39.35547551,38.83370358,0.235652687,-0.075975838,-0.051778461,0
01:15.3,-0.150300846,-0.145957168,9.823635158,-0.038582254,-0.069334252,-0.022171308,6.927114289,79.86113731,36.21532165,36.28331963,0.18460056,0.029593249,0.115400579,0
01:15.4,0.127888383,-0.027986605,9.867141893,-0.0338035,0.014222009,-0.003308276,6.927077109,79.86117331,34.08895915,34.15164799,0.006204834,-0.118196295,-0.041546605,0
01:15.5,0.154293043,-0.04279029,9.788982066,-0.026982591,0.03792767,0.001911234,6.927075316,79.86113919,42.39938623,42.77455976,-0.061965074,-0.205896869,0.026004079,0
01:15.6,-0.244732238,-0.321576377,9.791591962,0.004761288,-0.045173028,-0.058168267,6.927087652,79.8611632,37.75059127,36.89644581,0.102406634,-0.013206196,-0.020206965,0
01:15.7,-0.212785567,0.074500232,9.801608404,-0.004985627,-0.019963968,0.029941502,6.92712332,79.86128313,31.85398127,32.08649508,0.180208466,-0.004653555,0.086989662,0
01:15.8,-0.102833867,0.164464084,9.861842784,0.019942534,-0.02417996,-0.045157925,6.927169279,79.8611623,39.14552358,38.72269068,0.040455955,0.065960255,-0.04139308,0
01:15.9,-0.218874369,-0.020619525,9.802525928,0.046102105,0.016006076,-0.018015274,6.927103563,79.86119945,38.55877733,39.33401614,-0.001529615,-0.169452279,0.084473877,0
01:16.0,-0.29736359,0.164033068,9.77727227,0.002049355,-0.008459504,0.00043329,6.927100686,79.86121228,36.27208854,36.54070287,0.039007416,0.084122704,0.155105716,0
01:16.1,-0.210716429,0.175895478,9.867929956,-0.065205135,-0.009562336,-0.012864298,6.927128789,79.86121821,34.56025034,34.67939321,0.088205179,-0.026268081,0.019857188,0
01:16.2,-0.222935577,0.140947433,9.913560093,-0.041120089,0.058601839,-0.036940636,6.927066973,79.86119228,37.14381417,38.11339697,-0.068519196,0.026914753,-0.122852105,0
01:16.3,-0.003466427,0.120704471,9.754896312,-0.026988388,-0.007700691,-0.025329884,6.927102949,79.86129116,35.57781975,35.0583292,-0.104393746,0.115702541,-0.013682684,0
01:16.4,-0.068608069,-0.009372568,9.747597426,0.017384647,0.005417106,0.028891798,6.927153927,79.8612582,37.88164926,38.70537768,0.024112193,-0.154649316,0.048913319,0
01:16.5,-0.113053394,0.254747646,9.732594455,0.015486111,0.006138209,-0.053649892,6.927138832,79.86117698,32.97568349,32.41078365,-0.080860644,-0.091937216,-0.028078611,0
01:16.6,0.172938202,0.095487827,9.79625407,0.003367185,-0.005573356,-0.003757992,6.927026672,79.8612812,38.72553427,39.02550804,-0.124602413,-0.034087922,0.134038258,0
01:16.7,-0.341186542,-0.137331485,9.841764071,-0.009549314,0.041581832,-0.033310942,6.927059092,79.86113131,38.39726529,38.58249149,-0.143558423,-0.041775309,-0.245369911,0
01:16.8,0.131449055,0.038606222,9.730476462,0.022177957,0.013950457,0.044986968,6.92712761,79.86114525,36.99230168,37.27501501,0.056612412,-0.093825072,0.010432344,0
01:16.9,0.445571659,-0.054627839,9.805283648,0.015454732,-0.013089026,0.022254532,6.927088381,79.86124204,35.14330541,34.47523884,0.065791375,0.184001081,0.13498342,0
01:17.0,-0.228963835,-0.017242676,9.782300888,-0.004479243,-0.041818064,-0.01092542,6.927085877,79.86128527,37.71608698,37.84021917,0.08464052,-0.09405592,0.018334801,0
01:17.1,-0.379017092,-0.027960356,9.739193446,0.020429835,0.006379249,0.047295975,6.92703736,79.86125311,35.81167245,35.72508852,-0.119596077,-0.041838215,-0.094059165,0
01:17.2,-0.239870912,0.157692155,9.763902699,-0.022017758,0.015170008,-0.006538069,6.92718321,79.86119178,39.41202293,40.44043825,0.1040375,-0.01898499,0.150696457,0
01:17.3,-0.065752035,-0.103616813,9.84897091,-0.044555902,0.045867575,-0.042584929,6.927048708,79.86118887,40.28294667,39.77022265,-0.063726765,-0.030800883,-0.011191232,0
01:17.4,0.177660996,0.043138735,9.79553987,0.009072428,-0.028079226,0.014585193,6.927117949,79.86127812,35.95589325,35.18256422,-0.003556433,-0.058106737,0.136857865,0
01:17.5,0.260777258,0.004681416,9.829049693,0.026235485,0.022896942,0.025919059,6.927101438,79.8611468,38.27445952,38.90620429,-0.009723883,0.031634362,-0.196310851,0
01:17.6,0.068204558,-0.107615876,9.786563443,0.002080838,-0.021586397,0.01437144,6.927137271,79.86119312,31.39166665,31.3936887,0.03194891,0.027153612,0.157046082,0
01:17.7,0.093700183,-0.035282746,9.878079879,0.03378718,0.052024615,0.00736497,6.927132985,79.86119425,34.35454078,34.01029019,-0.04402133,0.065486091,-0.040132782,0
01:17.8,-0.267337027,0.158347959,9.804549892,-0.002557972,-0.035309646,0.027240439,6.927085476,79.86118101,34.88191177,35.72225159,0.075060218,0.179397805,0.12603652,0
01:17.9,0.276480309,0.238921437,9.855802461,0.010724322,0.019626601,0.028268422,6.927133508,79.86123031,32.26199672,32.81728167,-0.034513388,0.126438559,0.074797031,0
01:18.0,-0.131210879,-0.077532458,9.771431993,0.015577395,0.028706929,-0.003680289,6.927128104,79.8611962,38.64241722,39.28866194,0.012008171,0.072456408,0.030399786,0
01:18.1,-0.116510883,-0.020919129,9.800146288,-0.03552003,-0.040715819,0.011768451,6.927221844,79.86118631,35.40687131,35.53179539,-0.160255929,0.306689765,-0.018668436,0
01:18.2,0.325045238,0.107199098,9.821456465,0.026887919,-0.026375152,-0.017288891,6.927004845,79.86111159,30.33740599,29.34500866,-0.122871352,0.16042092,0.104172118,0
01:18.3,-0.115001721,-0.12949459,9.790939446,-0.001244391,-0.054844053,0.01402349,6.927118163,79.86117988,34.85105999,34.77401411,-0.070022694,0.071054768,-0.057943374,0
01:18.4,0.135570173,-0.022184496,9.768196194,-0.045112898,0.015614113,-0.029759244,6.927080373,79.86112898,36.70197565,37.27458259,0.152502304,0.072417949,0.099308387,0
01:18.5,0.090582448,0.049785024,9.754183444,-0.05275,-0.033717072,-0.027719507,6.927060593,79.86120881,35.87120848,36.56867671,-0.025081103,-0.124849845,-0.238291898,0
01:18.6,0.027772339,0.091279153,9.716140638,-0.03205319,0.027796389,0.006387757,6.92714379,79.86120307,30.63260468,30.38822449,0.063107437,-0.041531407,0.096311554,0
01:18.7,-0.143899985,-0.027527576,9.718741563,-0.024212086,-0.010957937,-0.006228657,6.927165016,79.86114511,33.56535834,33.66676806,-0.054146817,-0.125121745,-0.082485396,0
01:18.8,-0.023798565,0.100835107,9.795923999,-0.054534254,-0.01174947,-0.030905601,6.927218111,79.86124305,33.47018942,33.87450591,-0.159169578,0.022381074,-0.072510274,0
01:18.9,-0.112939912,-0.068579739,9.780473488,-0.00323279,0.079928878,-0.010042881,6.927123312,79.86127668,35.51056291,35.548845,0.06740082,-0.025093755,-0.025004624,0
01:19.0,0.148340378,-0.109381892,9.822334397,-0.015671723,-0.017629689,0.020068275,6.927182494,79.86118834,31.69985684,31.57086511,-0.107032896,-0.10158208,0.053312343,0
01:19.1,0.165710605,0.210895971,9.749550683,0.014233581,0.003594409,0.033886323,6.927099015,79.86123629,36.73570702,36.69237803,0.034682169,-0.012125666,0.02178985,0
01:19.2,-0.176302316,0.029230527,9.778546133,0.001195993,-0.007117091,-0.036429765,6.927115006,79.8612175,38.94775211,38.6984547,-0.145969436,0.099599961,0.270331421,0
01:19.3,-0.235870858,0.013481993,9.83144718,0.046109659,0.000637365,0.012364908,6.927124548,79.8611242,37.34410331,37.50795567,-0.080338037,0.112944093,-0.043913546,0
01:19.4,0.286430247,0.116257231,9.863631579,0.01784986,-0.019977337,-0.02430904,6.927079219,79.86115455,35.54616272,35.14389707,-0.032551926,-0.007961262,-0.186517269,0
01:19.5,0.078714326,-0.003083384,9.844629988,0.06103166,-0.013768758,0.01695218,6.927045228,79.86118045,35.69123008,35.25873976,0.02563616,0.055321574,0.030300999,0
01:19.6,0.07584984,-0.127672434,9.875235261,-0.039904925,0.003748081,0.002095141,6.927085778,79.86119646,31.02367239,31.74269061,-0.113289705,0.071637047,-0.13163848,0
01:19.7,0.137003283,0.157474108,9.82033728,-0.004349896,0.003970204,-0.022082744,6.92706302,79.86127114,32.85243585,33.04073814,-0.133754184,-0.007827836,0.010296586,0
01:19.8,-0.217635413,0.033487373,9.855730227,-0.018401262,0.034381949,-0.027011214,6.927038667,79.86114526,36.67748836,37.34508956,-0.111771159,0.108127053,-0.052717685,0
01:19.9,-0.142134076,0.003099719,9.832677657,-0.005705426,-0.03507695,-0.075821778,6.927067723,79.86130609,30.78019916,31.41857114,-0.081392412,-0.047562271,-0.074488516,0
